customerID,churn_probability,predicted_churn,actual_churn,split,Contract,PaymentMethod,InternetService,tenure,MonthlyCharges
5863-OOKCL,0.145246,0,0,test,Month-to-month,Mailed check,No,10,18.85
1686-STUHN,0.016797,0,0,train,One year,Bank transfer (automatic),No,42,19.8
1329-VHWNP,0.366532,1,0,train,Month-to-month,Bank transfer (automatic),DSL,7,25.05
2984-MIIZL,0.627416,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,4,74.8
0266-GMEAO,0.033678,0,0,train,Two year,Credit card (automatic),Fiber optic,72,114.3
5590-YRFJT,0.351512,1,1,train,Month-to-month,Electronic check,DSL,20,24.45
5574-NXZIU,0.030207,0,0,test,Two year,Credit card (automatic),Fiber optic,63,109.2
0019-GFNTW,0.012918,0,0,train,Two year,Bank transfer (automatic),DSL,56,45.05
4256-ZWTZI,0.273692,1,0,test,Month-to-month,Mailed check,DSL,5,51.0
8309-PPCED,0.057399,0,0,train,Two year,Bank transfer (automatic),Fiber optic,72,110.45
4098-NAUKP,0.267063,1,0,train,Month-to-month,Electronic check,Fiber optic,68,84.65
5196-WPYOW,0.010699,0,0,train,One year,Mailed check,DSL,67,60.05
4608-LCIMN,0.229467,0,0,train,Month-to-month,Bank transfer (automatic),DSL,8,44.65
1485-YDHMM,0.292347,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,52,93.25
4054-CUMIA,0.091939,0,0,train,Month-to-month,Mailed check,No,18,20.25
0603-TPMIB,0.010374,0,0,train,Two year,Mailed check,No,59,25.45
2525-GVKQU,0.008164,0,0,test,Two year,Mailed check,No,60,20.6
8161-QYMTT,0.847683,1,0,test,Month-to-month,Electronic check,Fiber optic,7,94.1
9581-GVBXT,0.03941,0,0,train,One year,Mailed check,DSL,59,34.8
5862-BRIXZ,0.042538,0,0,train,Two year,Bank transfer (automatic),DSL,46,60.75
5404-GGUKR,0.44535,1,0,train,Month-to-month,Electronic check,DSL,5,51.35
3308-JSGML,0.038694,0,0,train,Two year,Credit card (automatic),DSL,59,64.05
2126-GSEGL,0.026491,0,0,train,Two year,Bank transfer (automatic),DSL,70,84.8
3677-TNKIO,0.410877,1,1,train,Month-to-month,Credit card (automatic),Fiber optic,14,71.0
0440-QEXBZ,0.147574,0,0,test,Month-to-month,Mailed check,DSL,44,50.15
2434-EEVDB,0.054466,0,0,train,Two year,Credit card (automatic),Fiber optic,64,94.6
6762-QVYJO,0.023895,0,0,train,Two year,Mailed check,DSL,58,59.75
6199-IWKGC,0.220169,0,0,train,One year,Electronic check,Fiber optic,46,100.25
2675-DHUTR,0.530446,1,0,train,Month-to-month,Electronic check,Fiber optic,58,98.9
8152-VETUR,0.078978,0,0,train,Two year,Credit card (automatic),Fiber optic,72,97.7
9667-EQRXU,0.438364,1,1,train,Month-to-month,Electronic check,DSL,30,40.3
7446-YPODE,0.253719,1,0,train,Month-to-month,Bank transfer (automatic),DSL,11,60.25
9522-BNTHX,0.4315,1,0,train,Month-to-month,Electronic check,DSL,34,56.25
4676-WLUHT,0.026324,0,0,train,Two year,Bank transfer (automatic),DSL,54,46.2
3329-WDIOK,0.689175,1,1,train,Month-to-month,Electronic check,DSL,3,50.6
7980-MHFLQ,0.005835,0,0,train,Two year,Mailed check,No,72,24.9
2873-ZLIWT,0.325769,1,1,train,Month-to-month,Electronic check,Fiber optic,40,84.85
3415-TAILE,0.41234,1,1,train,Month-to-month,Mailed check,DSL,2,65.7
0757-WCUUZ,0.039248,0,0,train,Two year,Credit card (automatic),DSL,54,63.35
1629-DQQVB,0.119387,0,0,test,Month-to-month,Bank transfer (automatic),DSL,14,50.1
1915-IOFGU,0.64499,1,1,train,Month-to-month,Electronic check,Fiber optic,1,70.5
3045-XETSH,0.734735,1,1,train,Month-to-month,Electronic check,Fiber optic,10,94.85
0374-AACSZ,0.317877,1,0,train,Month-to-month,Electronic check,DSL,1,50.15
7239-HZZCX,0.193152,0,1,test,Month-to-month,Mailed check,No,1,19.75
4872-VXRIL,0.03633,0,0,train,One year,Bank transfer (automatic),DSL,56,64.65
9140-CZQZZ,0.012516,0,0,train,Two year,Bank transfer (automatic),DSL,68,79.6
3423-HHXAO,0.056932,0,0,train,One year,Mailed check,No,14,19.5
9938-TKDGL,0.041377,0,0,train,Two year,Electronic check,Fiber optic,68,99.55
0531-ZZJWQ,0.47368,1,0,test,Month-to-month,Electronic check,Fiber optic,55,74.0
6537-QLGEX,0.381449,1,0,train,Month-to-month,Electronic check,DSL,16,38.9
2688-BHGOG,0.74526,1,0,train,Month-to-month,Electronic check,Fiber optic,9,79.55
7683-CBDKJ,0.208836,0,1,train,Month-to-month,Electronic check,DSL,14,65.45
0946-CLJTI,0.62164,1,1,train,Month-to-month,Electronic check,Fiber optic,58,98.7
3160-TYXLT,0.14964,0,0,train,Month-to-month,Bank transfer (automatic),DSL,53,46.3
1325-USMEC,0.038874,0,0,train,Two year,Credit card (automatic),Fiber optic,70,99.35
0916-QOFDP,0.706268,1,0,train,Month-to-month,Electronic check,Fiber optic,14,95.8
0628-CNQRM,0.058469,0,1,test,One year,Bank transfer (automatic),DSL,22,67.5
5606-AMZBO,0.565918,1,0,test,Month-to-month,Credit card (automatic),Fiber optic,10,78.15
6199-IPCAO,0.020433,0,0,train,Two year,Mailed check,No,29,26.1
7665-TOALD,0.724404,1,1,train,Month-to-month,Electronic check,Fiber optic,1,69.6
0112-QWPNC,0.09718,0,1,train,One year,Electronic check,DSL,49,84.35
0324-BRPCJ,0.43048,1,1,train,Month-to-month,Electronic check,Fiber optic,68,100.2
2777-PHDEI,0.704379,1,1,train,Month-to-month,Electronic check,Fiber optic,1,78.05
5640-CAXOA,0.133877,0,0,train,One year,Credit card (automatic),DSL,30,40.35
2235-EZAIK,0.009791,0,0,train,Two year,Credit card (automatic),DSL,72,79.2
3847-BAERP,0.182343,0,0,test,Month-to-month,Mailed check,No,10,20.9
1196-AMORA,0.657044,1,1,train,Month-to-month,Electronic check,Fiber optic,7,73.6
4282-YMKNA,0.725618,1,1,train,Month-to-month,Electronic check,Fiber optic,9,74.75
1453-RZFON,0.229463,0,0,train,Month-to-month,Mailed check,DSL,1,49.9
8263-OKETD,0.215166,0,0,train,Month-to-month,Credit card (automatic),DSL,20,68.9
0670-KDOMA,0.272522,1,0,train,Month-to-month,Mailed check,No,1,20.25
2476-YGEFM,0.426253,1,0,train,Month-to-month,Credit card (automatic),Fiber optic,29,76.0
8687-BAFGU,0.568884,1,0,train,Month-to-month,Electronic check,Fiber optic,1,74.0
0641-EVBOJ,0.441141,1,0,train,Month-to-month,Mailed check,Fiber optic,3,82.3
0829-XXPLX,0.376727,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,20,89.4
9974-JFBHQ,0.192871,0,0,train,Month-to-month,Credit card (automatic),Fiber optic,64,99.15
5356-RHIPP,0.267516,1,1,train,Month-to-month,Mailed check,No,1,20.2
6624-JDRDS,0.328346,1,0,train,Month-to-month,Bank transfer (automatic),DSL,6,29.45
0608-JDVEC,0.017115,0,0,test,Two year,Electronic check,No,50,19.8
9780-FKVVF,0.35478,1,0,train,Month-to-month,Bank transfer (automatic),DSL,6,59.15
1919-RTPQD,0.315199,1,0,train,Month-to-month,Electronic check,DSL,7,44.75
5214-NLTIT,0.055718,0,0,train,Two year,Credit card (automatic),Fiber optic,72,90.8
3345-PBBFH,0.348566,1,0,train,Month-to-month,Bank transfer (automatic),DSL,8,49.55
5055-BRMNE,0.034891,0,0,train,Two year,Credit card (automatic),Fiber optic,67,106.7
9189-JWSHV,0.697786,1,1,train,Month-to-month,Electronic check,Fiber optic,24,93.55
2190-PHBHR,0.044363,0,0,train,Two year,Credit card (automatic),Fiber optic,72,94.45
2650-GYRYL,0.029151,0,0,train,One year,Bank transfer (automatic),No,33,19.45
0746-JTRFU,0.617448,1,1,train,Month-to-month,Electronic check,DSL,2,25.05
5208-FVQKB,0.007287,0,0,train,Two year,Mailed check,DSL,70,67.95
7184-LRUUR,0.0774,0,0,train,One year,Bank transfer (automatic),DSL,22,65.25
6627-CFOSN,0.256444,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,59,99.45
3982-JGSFD,0.032267,0,0,test,One year,Credit card (automatic),No,36,20.35
1574-DYCWE,0.009745,0,0,test,Two year,Mailed check,No,51,19.95
7247-XOZPB,0.049441,0,0,train,One year,Bank transfer (automatic),DSL,53,77.4
2466-FCCPT,0.026685,0,0,train,One year,Bank transfer (automatic),No,20,19.7
6211-WWLTF,0.040778,0,0,train,Two year,Credit card (automatic),Fiber optic,63,99.7
4826-TZEVA,0.174218,0,0,train,Month-to-month,Credit card (automatic),Fiber optic,40,74.8
6016-NXBNJ,0.037225,0,0,train,One year,Mailed check,No,35,19.15
9138-EFSMO,0.185386,0,0,test,One year,Bank transfer (automatic),Fiber optic,26,78.95
0576-WNXXC,0.628217,1,1,test,Month-to-month,Electronic check,Fiber optic,27,95.55
4632-XJMEX,0.013261,0,0,train,One year,Credit card (automatic),DSL,53,62.85
8910-LEDAG,0.237647,0,0,train,Month-to-month,Credit card (automatic),Fiber optic,34,71.55
3452-GWUIN,0.739248,1,0,train,Month-to-month,Electronic check,Fiber optic,19,94.95
2716-GFZOR,0.162052,0,0,train,Month-to-month,Credit card (automatic),Fiber optic,43,86.1
3724-UCSHY,0.150567,0,0,train,Month-to-month,Mailed check,No,6,19.55
8626-XHBIE,0.014126,0,0,train,Two year,Mailed check,No,56,24.8
4628-CTTLA,0.276533,1,1,train,Month-to-month,Electronic check,DSL,57,39.3
3192-LNKRK,0.377792,1,0,train,Month-to-month,Mailed check,Fiber optic,34,84.05
4439-YRNVD,0.338029,1,0,train,Month-to-month,Electronic check,DSL,10,36.25
2876-VBBBL,0.254842,1,1,train,Month-to-month,Mailed check,No,1,20.25
6834-NXDCA,0.422707,1,1,test,Month-to-month,Electronic check,DSL,13,23.9
2208-UGTGR,0.408304,1,0,train,Month-to-month,Electronic check,Fiber optic,56,98.6
3005-TYFRD,0.451597,1,0,train,Month-to-month,Credit card (automatic),Fiber optic,55,103.65
8670-MEFCP,0.026499,0,0,train,Two year,Credit card (automatic),DSL,36,92.9
3079-BCHLN,0.013846,0,0,train,One year,Bank transfer (automatic),No,47,19.9
7777-UNYHB,0.136247,0,0,train,Month-to-month,Credit card (automatic),No,12,20.1
5597-GLBUC,0.804426,1,1,train,Month-to-month,Electronic check,Fiber optic,1,85.45
7278-CKDNC,0.510892,1,0,test,Month-to-month,Electronic check,Fiber optic,24,80.5
2748-MYRVK,0.153638,0,1,test,One year,Bank transfer (automatic),Fiber optic,63,99.9
8450-UYIBU,0.393818,1,0,train,Month-to-month,Electronic check,DSL,35,39.85
2969-VAPYH,0.011163,0,0,train,One year,Credit card (automatic),DSL,67,60.5
4822-YCXMX,0.64855,1,1,train,Month-to-month,Electronic check,Fiber optic,25,84.8
7181-OQCUT,0.43436,1,0,test,Month-to-month,Mailed check,Fiber optic,21,103.85
8474-UMLNT,0.108685,0,0,train,Month-to-month,Bank transfer (automatic),DSL,13,67.8
9821-POOTN,0.461433,1,1,train,Month-to-month,Electronic check,Fiber optic,35,75.2
3836-FZSDJ,0.008283,0,0,test,Two year,Bank transfer (automatic),No,71,24.85
9142-XMYJH,0.057717,0,0,test,Month-to-month,Credit card (automatic),No,29,19.35
6559-ILWKJ,0.035228,0,1,train,Two year,Electronic check,DSL,71,49.35
0187-QSXOE,0.81348,1,0,train,Month-to-month,Electronic check,Fiber optic,7,89.0
7733-UDMTP,0.352509,1,0,test,Month-to-month,Electronic check,DSL,57,55.0
2649-HWLYB,0.013771,0,0,test,Two year,Bank transfer (automatic),DSL,65,76.15
5214-CHIWJ,0.029813,0,0,train,One year,Mailed check,No,27,20.3
4229-CZMLL,0.7594,1,1,test,Month-to-month,Electronic check,Fiber optic,6,74.9
6904-JLBGY,0.041505,0,0,train,Two year,Credit card (automatic),Fiber optic,72,117.35
2465-BLLEU,0.242226,1,0,train,Month-to-month,Mailed check,No,1,19.75
1685-VAYJF,0.223002,0,0,train,Month-to-month,Credit card (automatic),DSL,11,45.2
8874-EJNSR,0.011284,0,0,train,Two year,Mailed check,No,39,25.2
6917-YACBP,0.332105,1,0,train,Month-to-month,Electronic check,Fiber optic,59,89.75
5049-MUBWG,0.06548,0,0,test,One year,Bank transfer (automatic),DSL,26,75.0
4223-WOZCM,0.383085,1,0,test,Month-to-month,Mailed check,DSL,2,49.95
0769-MURVM,0.010809,0,0,test,Two year,Bank transfer (automatic),DSL,72,65.7
9253-VIFJQ,0.028469,0,0,train,One year,Credit card (automatic),DSL,65,67.05
7030-FZTFM,0.03228,0,0,train,Two year,Credit card (automatic),Fiber optic,72,110.9
9741-YLNTD,0.685345,1,0,test,Month-to-month,Bank transfer (automatic),Fiber optic,6,87.95
5917-RYRMG,0.030882,0,0,test,One year,Credit card (automatic),No,32,19.8
5120-ZBLAI,0.127626,0,0,train,One year,Bank transfer (automatic),DSL,50,75.7
1194-BHJYC,0.040443,0,0,train,Two year,Mailed check,DSL,61,62.15
3663-MITLP,0.580076,1,1,train,Month-to-month,Electronic check,Fiber optic,15,101.25
0906-QVPMS,0.035705,0,0,train,Two year,Bank transfer (automatic),Fiber optic,72,115.15
9025-ZRPVR,0.201097,0,1,test,Month-to-month,Mailed check,No,9,18.95
1905-OEILC,0.180359,0,0,train,Month-to-month,Mailed check,No,1,19.5
7858-GTZSP,0.799018,1,0,train,Month-to-month,Electronic check,Fiber optic,12,86.55
3285-UCQVC,0.101455,0,1,train,Month-to-month,Credit card (automatic),DSL,37,28.6
6248-BSHKG,0.014014,0,0,test,One year,Mailed check,No,61,20.4
4685-TFLLS,0.029909,0,0,train,One year,Bank transfer (automatic),No,18,19.8
3470-BTGQO,0.109066,0,0,train,Month-to-month,Mailed check,DSL,21,45.65
1209-VFFOC,0.014607,0,0,train,Two year,Mailed check,DSL,68,56.4
8224-DWCKX,0.636785,1,0,train,Month-to-month,Credit card (automatic),Fiber optic,12,73.3
5482-PLVPE,0.567192,1,1,train,Month-to-month,Electronic check,DSL,2,24.35
4553-DVPZG,0.492042,1,0,train,Month-to-month,Electronic check,Fiber optic,62,101.35
4902-OHLSK,0.542301,1,1,train,Month-to-month,Electronic check,Fiber optic,29,98.65
6917-IAYHD,0.324698,1,0,train,Month-to-month,Mailed check,DSL,1,33.6
0495-ZBNGW,0.756736,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,5,79.9
8620-RJPZN,0.235619,0,0,test,Month-to-month,Electronic check,No,1,20.7
7572-KPVKK,0.119842,0,0,test,Two year,Electronic check,Fiber optic,62,104.05
2642-MAWLJ,0.006777,0,0,train,Two year,Bank transfer (automatic),No,36,20.25
2357-COQEK,0.624691,1,1,train,Month-to-month,Electronic check,Fiber optic,28,103.3
7103-ZGVNT,0.019475,0,0,train,One year,Credit card (automatic),DSL,69,73.7
3737-GCSPV,0.537375,1,1,train,Month-to-month,Credit card (automatic),Fiber optic,11,96.2
2027-WKXMW,0.416263,1,0,train,Month-to-month,Electronic check,Fiber optic,63,108.75
7137-NAXML,0.027698,0,0,train,One year,Bank transfer (automatic),No,23,20.15
2428-ZMCTB,0.129988,0,0,test,Month-to-month,Credit card (automatic),No,10,19.75
2961-VNFKL,0.011191,0,0,train,Two year,Credit card (automatic),No,71,25.95
1768-HNVGJ,0.141285,0,0,train,Month-to-month,Electronic check,DSL,45,70.05
6963-KQYQB,0.00535,0,0,train,Two year,Mailed check,No,70,24.05
5934-RMPOV,0.531802,1,0,train,Month-to-month,Electronic check,Fiber optic,22,84.75
1207-BLKSA,0.014807,0,0,train,Two year,Mailed check,No,52,23.05
4088-YLDSU,0.29241,1,1,train,One year,Electronic check,Fiber optic,55,104.15
8316-BBQAY,0.018488,0,0,train,Two year,Credit card (automatic),DSL,65,59.95
1166-PQLGG,0.003827,0,0,test,Two year,Bank transfer (automatic),No,72,19.55
3146-JTQHR,0.0736,0,0,train,One year,Bank transfer (automatic),No,10,19.6
4291-YZODP,0.082212,0,0,train,One year,Mailed check,No,7,20.05
4395-PZMSN,0.756383,1,0,train,Month-to-month,Electronic check,Fiber optic,5,85.55
6427-FEFIG,0.055508,0,0,train,Two year,Credit card (automatic),DSL,24,78.6
0017-IUDMW,0.033526,0,0,test,Two year,Credit card (automatic),Fiber optic,72,116.8
8706-HRADD,0.216249,0,0,train,Month-to-month,Mailed check,DSL,21,43.55
9955-QOPOY,0.063375,0,0,train,One year,Credit card (automatic),DSL,69,60.8
4385-ZKVNW,0.048748,0,0,train,Month-to-month,Bank transfer (automatic),DSL,44,54.9
5446-DKWYW,0.124926,0,0,test,One year,Electronic check,DSL,61,65.2
2034-CGRHZ,0.555271,1,1,train,Month-to-month,Credit card (automatic),Fiber optic,24,102.95
5797-APWZC,0.751079,1,1,train,Month-to-month,Electronic check,Fiber optic,1,90.6
3683-QKIUE,0.305466,1,1,train,Month-to-month,Bank transfer (automatic),DSL,6,50.8
4228-ZGYUW,0.781083,1,1,train,Month-to-month,Electronic check,Fiber optic,4,90.05
9031-ZVQPT,0.093991,0,0,train,Two year,Electronic check,Fiber optic,72,108.2
2990-IAJSV,0.011414,0,0,test,Two year,Bank transfer (automatic),DSL,72,92.0
8107-KNCIM,0.660486,1,0,train,Month-to-month,Electronic check,Fiber optic,14,75.1
9027-YFHQJ,0.279129,1,0,train,Month-to-month,Bank transfer (automatic),No,7,25.05
5176-LDKUH,0.108799,0,0,train,One year,Electronic check,Fiber optic,48,75.15
4644-OBGFZ,0.017723,0,0,train,One year,Mailed check,No,55,19.5
7926-IJOOU,0.190689,0,0,train,Month-to-month,Credit card (automatic),No,1,19.3
6480-YAGIY,0.0655,0,0,train,One year,Credit card (automatic),Fiber optic,45,112.2
4029-HPFVY,0.647856,1,0,test,Month-to-month,Mailed check,Fiber optic,3,70.3
7602-DBTOU,0.005371,0,0,test,Two year,Mailed check,No,71,19.6
5345-BMKWB,0.15928,0,0,train,Month-to-month,Mailed check,No,8,20.25
3519-ZKXGG,0.781511,1,1,test,Month-to-month,Electronic check,Fiber optic,3,75.85
5457-COLHT,0.007611,0,0,test,Two year,Bank transfer (automatic),DSL,69,80.65
6416-TVAIH,0.691479,1,1,train,Month-to-month,Electronic check,Fiber optic,1,68.5
5451-YHYPW,0.046857,0,0,train,Two year,Credit card (automatic),Fiber optic,72,115.75
5108-ADXWO,0.536138,1,1,train,Month-to-month,Electronic check,Fiber optic,11,73.5
7998-WNZEM,0.009166,0,0,test,Two year,Bank transfer (automatic),DSL,71,80.6
3066-RRJIO,0.671047,1,1,train,Month-to-month,Mailed check,Fiber optic,1,69.95
4664-NJCMS,0.034102,0,0,train,Two year,Bank transfer (automatic),DSL,33,59.55
0307-BCOPK,0.040702,0,0,test,One year,Mailed check,No,16,19.05
7629-WFGLW,0.113391,0,0,train,One year,Electronic check,Fiber optic,56,95.65
2542-HYGIQ,0.169781,0,0,train,Month-to-month,Credit card (automatic),No,1,19.95
6715-OFDBP,0.617096,1,1,train,Month-to-month,Electronic check,DSL,5,70.05
5016-LIPDW,0.01641,0,0,train,One year,Mailed check,No,57,19.4
6481-LXPWL,0.068613,0,0,train,One year,Credit card (automatic),DSL,56,36.1
1567-DSCIC,0.78874,1,1,train,Month-to-month,Electronic check,Fiber optic,8,94.0
2150-UWTFY,0.062223,0,1,train,Month-to-month,Mailed check,DSL,22,61.15
6124-ACRHJ,0.183695,0,0,train,Month-to-month,Mailed check,No,1,19.75
9362-MWODR,0.069499,0,0,train,Month-to-month,Credit card (automatic),DSL,40,64.1
9975-GPKZU,0.007558,0,0,train,Two year,Credit card (automatic),No,46,19.75
9625-RZFUK,0.005346,0,0,train,Two year,Mailed check,No,63,19.7
5153-LXKDT,0.086852,0,0,train,Two year,Electronic check,Fiber optic,68,110.2
5161-UBZXI,0.02905,0,0,train,Two year,Credit card (automatic),Fiber optic,69,106.35
1020-JPQOW,0.245591,1,0,train,Month-to-month,Electronic check,Fiber optic,56,90.55
7919-ZODZZ,0.202098,0,0,test,One year,Mailed check,DSL,10,65.9
0565-JUPYD,0.067883,0,0,train,One year,Credit card (automatic),Fiber optic,63,104.5
6867-ACCZI,0.035076,0,0,train,Two year,Mailed check,DSL,24,52.5
5939-XAIXZ,0.23793,0,0,train,Month-to-month,Mailed check,DSL,19,56.1
9054-FOWNV,0.567379,1,0,test,Month-to-month,Electronic check,Fiber optic,22,88.75
2683-BPJSO,0.418782,1,1,train,Month-to-month,Electronic check,Fiber optic,29,84.45
2157-MXBJS,0.302627,1,1,train,One year,Mailed check,DSL,13,75.3
8207-VVMYB,0.010278,0,0,test,Two year,Bank transfer (automatic),No,70,26.0
9732-EQMWY,0.357946,1,0,train,Month-to-month,Electronic check,Fiber optic,49,99.4
9360-AHGNL,0.1802,0,1,train,One year,Mailed check,Fiber optic,43,109.55
1087-UDSIH,0.239955,0,1,test,Month-to-month,Mailed check,No,3,19.6
5269-NRGDP,0.069352,0,0,train,One year,Electronic check,DSL,42,73.15
6195-MELTI,0.037389,0,0,train,One year,Mailed check,DSL,57,54.65
5485-WUYWF,0.24478,1,1,train,Month-to-month,Bank transfer (automatic),DSL,2,66.4
2121-JAFOM,0.040165,0,0,train,Two year,Credit card (automatic),Fiber optic,72,115.55
8818-DOPVL,0.50359,1,0,test,Month-to-month,Electronic check,Fiber optic,46,104.45
2632-UCGVD,0.312697,1,1,train,Month-to-month,Credit card (automatic),Fiber optic,66,100.05
5445-PZWGX,0.09151,0,1,test,One year,Electronic check,Fiber optic,62,102.0
1227-UDMZR,0.017163,0,0,test,Two year,Bank transfer (automatic),DSL,72,91.15
5198-HQAEN,0.151251,0,0,train,One year,Electronic check,Fiber optic,35,89.7
9170-CCKOU,0.247837,1,1,train,Month-to-month,Credit card (automatic),Fiber optic,17,90.2
2167-FQSTQ,0.023626,0,0,train,Two year,Electronic check,DSL,72,92.4
2819-GWENI,0.030538,0,0,train,One year,Mailed check,No,28,19.9
1043-YCUTE,0.016424,0,1,train,Two year,Credit card (automatic),No,56,25.15
3814-MLAXC,0.316085,1,1,train,Month-to-month,Credit card (automatic),Fiber optic,31,79.85
3572-UUHRS,0.015697,0,0,train,One year,Bank transfer (automatic),No,45,18.85
2692-PFYTJ,0.324484,1,0,test,Month-to-month,Mailed check,No,1,25.75
1226-UDFZR,0.366017,1,1,train,Month-to-month,Mailed check,DSL,2,49.6
5955-EPOAZ,0.220296,0,0,train,Month-to-month,Mailed check,No,6,20.95
6821-JPCDC,0.23527,0,0,train,One year,Electronic check,Fiber optic,48,97.05
8815-LMFLX,0.120803,0,0,train,Month-to-month,Bank transfer (automatic),No,25,25.4
9135-HSWOC,0.007915,0,0,test,Two year,Bank transfer (automatic),No,64,19.7
8582-KRHPJ,0.150022,0,0,test,Month-to-month,Mailed check,DSL,50,35.0
5811-IWXYM,0.222799,0,0,train,One year,Bank transfer (automatic),Fiber optic,52,101.25
7044-YAACC,0.718159,1,0,train,Month-to-month,Electronic check,Fiber optic,4,70.2
8189-XRIKE,0.452998,1,0,train,Month-to-month,Electronic check,Fiber optic,32,90.95
1506-YJTYT,0.010391,0,0,train,Two year,Credit card (automatic),DSL,45,73.85
4123-DVHPH,0.75494,1,0,train,Month-to-month,Electronic check,Fiber optic,9,88.05
6425-YQLLO,0.174291,0,1,train,One year,Credit card (automatic),Fiber optic,66,105.95
5442-UTCVD,0.743829,1,1,train,Month-to-month,Electronic check,Fiber optic,3,91.85
2228-BZDEE,0.008824,0,0,train,Two year,Mailed check,No,54,20.1
7734-DBOAI,0.476124,1,1,train,Month-to-month,Electronic check,DSL,1,40.1
2789-CZANW,0.03338,0,0,train,Two year,Bank transfer (automatic),Fiber optic,64,110.3
